chr	start	end	flagstat	target	mstart	mapq	cigar	identity	strand	distance	matches	max_identity
chrY	9838000	9843000	256	chrY_hg002	9128174	0	468S141M2D766M8I1718M1I664M3I132M1099S	97.6988057092922	-	714826	3421	97.6988057092922
chrY	9838000	9843000	256	chrY_hg002	9229586	0	468S141M2D766M8I1718M1I664M3I132M1099S	97.6988057092922	-	613414	3421	97.6988057092922
chrY	9838000	9843000	256	chrY_hg002	9331004	0	468S141M2D766M4I1722M1I664M3I132M1099S	97.6988057092922	-	511996	3425	97.6988057092922
chrY	9839000	9844000	256	chrY_hg002	9230120	0	375M8I1718M1I664M3I132M2099S	97.4146845915202	-	613880	2889	97.4146845915202
chrY	9839000	9844000	256	chrY_hg002	9331538	0	375M4I1722M1I664M3I132M2099S	97.4146845915202	-	512462	2893	97.4146845915202
chrY	9840000	9845000	256	chrY_hg002	8967359	0	1101M1I799M3099S	99.6843766438716	-	877641	1900	99.6843766438716
chrY	9943000	9948000	272	chrY_hg002	6189965	0	482M1D68M1D339M1I983M3127S	97.010144153764	+	3753035	1872	97.010144153764
chrY	9944000	9949000	272	chrY_hg002	6188964	0	791M1D691M1D68M1D339M1I983M2127S	97.8071702053602	+	3755036	2872	97.8071702053602
chrY	9945000	9950000	272	chrY_hg002	6187964	0	1791M1D691M1D68M1D339M1I983M1127S	98.270074877356	+	3757036	3872	98.270074877356
chrY	9946000	9951000	272	chrY_hg002	6187893	0	929S1862M1D691M1D68M1D339M1I983M127S	98.3012170385396	+	3758107	3943	98.3012170385396
chrY	9947000	9952000	272	chrY_hg002	6187893	0	1929S1862M1D691M1D68M1D339M1I89M21S	99.3114754098361	+	3759107	3049	99.3114754098361
chrY	9948000	9953000	272	chrY_hg002	6187893	0	2929S1862M1D209M	99.4688556253018	+	3760107	2071	99.4688556253018
chrY	9949000	9954000	272	chrY_hg002	6187893	0	3929S1071M	99.6265172735761	+	3761107	1071	99.6265172735761
chrY	9957000	9962000	272	chrY_hg002	6176854	0	4980M20S	96.566265060241	+	3780146	4980	96.566265060241
chrY	9958000	9963000	272	chrY_hg002	6175915	0	61S4939M	97.4691233043126	+	3782085	4939	97.4691233043126
chrY	9959000	9964000	272	chrY_hg002	6175915	0	1061S3939M	97.994414826098	+	3783085	3939	97.994414826098
chrY	9961000	9966000	272	chrY_hg002	6172853	0	1137M3863S	98.3289357959543	+	3788147	1137	98.3289357959543
chrY	9965000	9970000	272	chrY_hg002	6170431	0	1580S86M3D1376M1I1956M1S	97.5723895875987	+	3794569	3418	97.5723895875987
chrY	9996000	10001000	272	chrY_hg002	6140627	0	118S1654M3228S	76.4207980652963	+	3855373	1654	76.4207980652963
chrY	9997000	10002000	272	chrY_hg002	6140343	0	834S1938M2228S	69.3498452012384	+	3856657	1938	69.3498452012384
chrY	9998000	10003000	272	chrY_hg002	6138509	0	1320M3680S	82.7272727272727	+	3859491	1320	82.7272727272727
chrY	9999000	10004000	272	chrY_hg002	6138412	0	903S1417M2680S	83.909668313338	+	3860588	1417	83.909668313338
chrY	1e+07	10005000	16	chrY_hg002	6138412	0	1903S1417M1680S	83.909668313338	+	3861588	1417	83.909668313338
chrY	10001000	10006000	272	chrY_hg002	6138412	0	2903S1417M680S	83.909668313338	+	3862588	1417	83.909668313338
chrY	10002000	10007000	272	chrY_hg002	6135590	0	1080S946M1I67M2906S	81.9526627218935	+	3866410	1013	81.9526627218935
chrY	10003000	10008000	272	chrY_hg002	6135590	0	2080S946M1I67M1906S	81.9526627218935	+	3867410	1013	81.9526627218935
chrY	10004000	10009000	272	chrY_hg002	6135590	0	3080S946M1I67M906S	81.9526627218935	+	3868410	1013	81.9526627218935
chrY	10011000	10016000	16	chrY_hg002	6125513	0	1658M3342S	85.6453558504222	+	3885487	1658	85.6453558504222
chrY	10012000	10017000	16	chrY_hg002	6125235	0	722S1936M2342S	87.7066115702479	+	3886765	1936	87.7066115702479
chrY	10013000	10018000	272	chrY_hg002	6125235	0	1722S1936M1342S	87.7066115702479	+	3887765	1936	87.7066115702479
chrY	10014000	10019000	16	chrY_hg002	6125235	0	2722S1936M342S	87.7066115702479	+	3888765	1936	87.7066115702479
chrY	10015000	10020000	2064	chrY_hg002	6125235	0	3722H1014M264H	97.2386587771203	+	3889765	1014	97.2386587771203
chrY	10016000	10021000	16	chrY_hg002	6122938	0	2425S1785M790S	80.1120448179272	+	3893062	1785	80.1120448179272
chrY	10017000	10022000	2064	chrY_hg002	6122938	0	3425H1575M	77.4603174603175	+	3894062	1575	77.4603174603175
chrY	10018000	10023000	272	chrY_hg002	6118513	0	1490M3510S	85.4362416107383	+	3899487	1490	85.4362416107383
chrY	10019000	10024000	272	chrY_hg002	6118016	0	503S1987M2510S	89.0790135883241	+	3900984	1987	89.0790135883241
chrY	10020000	10025000	272	chrY_hg002	6118016	0	1503S1987M1510S	89.0790135883241	+	3901984	1987	89.0790135883241
chrY	10021000	10026000	272	chrY_hg002	6118016	0	2503S1987M510S	89.0790135883241	+	3902984	1987	89.0790135883241
chrY	10022000	10027000	272	chrY_hg002	6118016	0	3503S1497M	85.5711422845691	+	3903984	1497	85.5711422845691
chrY	10023000	10028000	272	chrY_hg002	6114735	0	1222S1473M2305S	69.4501018329939	+	3908265	1473	69.4501018329939
chrY	10024000	10029000	272	chrY_hg002	6114735	0	2222S1473M1305S	69.4501018329939	+	3909265	1473	69.4501018329939
chrY	10025000	10030000	2064	chrY_hg002	6114735	0	3222H1473M305H	69.4501018329939	+	3910265	1473	69.4501018329939
chrY	10026000	10031000	2064	chrY_hg002	6110513	0	1348M3652H	68.026706231454	+	3915487	1348	68.026706231454
chrY	10027000	10032000	272	chrY_hg002	6109838	0	325S2023M2652S	68.6109738012852	+	3917162	2023	68.6109738012852
chrY	10028000	10033000	16	chrY_hg002	6109838	0	1325S2023M1652S	68.6109738012852	+	3918162	2023	68.6109738012852
chrY	10029000	10034000	2064	chrY_hg002	6107611	0	98H1762M3140H	71.9636776390465	+	3921389	1762	71.9636776390465
chrY	10030000	10035000	16	chrY_hg002	6107272	0	759S2101M2140S	66.825321275583	+	3922728	2101	66.825321275583
chrY	10031000	10036000	272	chrY_hg002	6105513	0	1301M3699S	88.4704073789393	+	3925487	1301	88.4704073789393
chrY	10032000	10037000	272	chrY_hg002	6105145	0	632S1669M2699S	91.0125823846615	+	3926855	1669	91.0125823846615
chrY	10033000	10038000	16	chrY_hg002	6105145	0	1632S1669M1699S	91.0125823846615	+	3927855	1669	91.0125823846615
chrY	10034000	10039000	272	chrY_hg002	6105145	0	2632S1669M699S	91.0125823846615	+	3928855	1669	91.0125823846615
chrY	10035000	10040000	2064	chrY_hg002	6105145	0	3632H1368M	89.0350877192982	+	3929855	1368	89.0350877192982
chrY	10036000	10041000	272	chrY_hg002	6101880	0	1367S2481M1152S	79.9677549375252	+	3934120	2481	79.9677549375252
chrY	10037000	10042000	272	chrY_hg002	6101880	0	2367S2481M152S	79.9677549375252	+	3935120	2481	79.9677549375252
chrY	10038000	10043000	272	chrY_hg002	6101880	0	3367S1542M91S	87.6134889753567	+	3936120	1542	87.6134889753567
chrY	10039000	10044000	272	chrY_hg002	6097525	0	12S1196M3792S	83.9464882943144	+	3941475	1196	83.9464882943144
chrY	10040000	10045000	272	chrY_hg002	6097525	0	1012S1196M2792S	83.9464882943144	+	3942475	1196	83.9464882943144
chrY	10041000	10046000	16	chrY_hg002	6097525	0	2012S1196M1792S	83.9464882943144	+	3943475	1196	83.9464882943144
chrY	10042000	10047000	2064	chrY_hg002	6097525	0	3012H1196M792H	83.9464882943144	+	3944475	1196	83.9464882943144
chrY	10043000	10048000	272	chrY_hg002	6093513	0	3557M1443S	65.1110486364914	+	3949487	3557	65.1110486364914
chrY	10044000	10049000	272	chrY_hg002	6092574	0	61S4496M443S	71.4635231316726	+	3951426	4496	71.4635231316726
chrY	10045000	10050000	272	chrY_hg002	6092574	0	1061S3614M325S	75.4288876591035	+	3952426	3614	75.4288876591035
chrY	10046000	10051000	272	chrY_hg002	6092574	0	2061S2939M	71.3167744130657	+	3953426	2939	71.3167744130657
chrY	10047000	10052000	16	chrY_hg002	6089530	0	17S1616M3367S	90.2846534653465	+	3957470	1616	90.2846534653465
chrY	10048000	10053000	272	chrY_hg002	6088513	0	2633M2367S	81.2761109001139	+	3959487	2633	81.2761109001139
chrY	10049000	10054000	272	chrY_hg002	6088463	0	950S2683M1367S	81.6250465896385	+	3960537	2683	81.6250465896385
chrY	10050000	10055000	16	chrY_hg002	6088463	0	1950S2683M367S	81.6250465896385	+	3961537	2683	81.6250465896385
chrY	10051000	10056000	272	chrY_hg002	6086278	0	765S1674M2561S	79.9880525686977	+	3964722	1674	79.9880525686977
chrY	10052000	10057000	16	chrY_hg002	6086278	0	1765S1674M1561S	79.9880525686977	+	3965722	1674	79.9880525686977
chrY	10053000	10058000	16	chrY_hg002	6086278	0	2765S1674M561S	79.9880525686977	+	3966722	1674	79.9880525686977
chrY	10054000	10059000	272	chrY_hg002	6086278	0	3765S1097M138S	78.4867821330902	+	3967722	1097	78.4867821330902
chrY	10055000	10060000	272	chrY_hg002	6081638	0	125S1571M3304S	81.5404201145767	+	3973362	1571	81.5404201145767
chrY	10056000	10061000	16	chrY_hg002	6081638	0	1125S1571M2304S	81.5404201145767	+	3974362	1571	81.5404201145767
chrY	10057000	10062000	272	chrY_hg002	6081638	0	2125S1571M1304S	81.5404201145767	+	3975362	1571	81.5404201145767
chrY	10058000	10063000	2064	chrY_hg002	6081638	0	3125H1571M304H	81.5404201145767	+	3976362	1571	81.5404201145767
chrY	10059000	10064000	272	chrY_hg002	6077877	0	364S2973M1663S	78.6074672048436	+	3981123	2973	78.6074672048436
chrY	10060000	10065000	272	chrY_hg002	6076631	0	118S4219M663S	74.2118985541597	+	3983369	4219	74.2118985541597
chrY	10061000	10066000	272	chrY_hg002	6075706	0	193S4277M530S	78.7701660042086	+	3985294	4277	78.7701660042086
chrY	10062000	10067000	16	chrY_hg002	6075706	0	1193S3807M	77.8040451799317	+	3986294	3807	77.8040451799317
chrY	10063000	10068000	16	chrY_hg002	6075706	0	2193S2807M	75.5967224795155	+	3987294	2807	75.5967224795155
chrY	10064000	10069000	272	chrY_hg002	6075706	0	3193S1693M114S	86.2374483165977	+	3988294	1693	86.2374483165977
chrY	10066000	10071000	16	chrY_hg002	6070607	0	94S1788M3118S	72.6510067114094	+	3995393	1788	72.6510067114094
chrY	10067000	10072000	272	chrY_hg002	6070607	0	1094S1788M2118S	72.6510067114094	+	3996393	1788	72.6510067114094
chrY	10068000	10073000	272	chrY_hg002	6070607	0	2094S1788M1118S	72.6510067114094	+	3997393	1788	72.6510067114094
chrY	10069000	10074000	272	chrY_hg002	6067513	0	2313M2687S	76.6104626026805	+	4001487	2313	76.6104626026805
chrY	10070000	10075000	272	chrY_hg002	6066703	0	190S3123M1687S	82.6769132244637	+	4003297	3123	82.6769132244637
chrY	10071000	10076000	16	chrY_hg002	6066703	0	1190S3123M687S	82.6769132244637	+	4004297	3123	82.6769132244637
chrY	10072000	10077000	272	chrY_hg002	6066703	0	2190S2810M	80.7473309608541	+	4005297	2810	80.7473309608541
chrY	10073000	10078000	272	chrY_hg002	6066703	0	3190S1810M	94.9723756906077	+	4006297	1810	94.9723756906077
chrY	10074000	10079000	272	chrY_hg002	6064080	0	1565S1122M2I974M1337S	73.02192564347	+	4009920	2096	73.02192564347
chrY	10075000	10080000	272	chrY_hg002	6064080	0	2565S1122M2I974M337S	73.02192564347	+	4010920	2096	73.02192564347
chrY	10076000	10081000	272	chrY_hg002	6064080	0	3565S1122M2I110M201S	84.9270664505673	+	4011920	1232	84.9270664505673
chrY	10078000	10083000	272	chrY_hg002	6059387	0	872S1026M3102S	76.1208576998051	+	4018613	1026	76.1208576998051
chrY	10079000	10084000	272	chrY_hg002	6059387	0	1872S1026M2102S	76.1208576998051	+	4019613	1026	76.1208576998051
chrY	10080000	10085000	272	chrY_hg002	6059387	0	2872S1026M1102S	76.1208576998051	+	4020613	1026	76.1208576998051
chrY	10081000	10086000	272	chrY_hg002	6059387	0	3872S1026M102S	76.1208576998051	+	4021613	1026	76.1208576998051
chrY	10084000	10089000	272	chrY_hg002	6052515	0	1083M3917S	77.1006463527239	+	4031485	1083	77.1006463527239
chrY	10085000	10090000	272	chrY_hg002	6051515	0	2083M2917S	75.9481517042727	+	4033485	2083	75.9481517042727
chrY	10086000	10091000	16	chrY_hg002	6050610	0	95S2988M1917S	83.2329317269076	+	4035390	2988	83.2329317269076
chrY	10087000	10092000	272	chrY_hg002	6049515	0	4083M917S	84.4966936076414	+	4037485	4083	84.4966936076414
chrY	10088000	10093000	16	chrY_hg002	6049500	0	985S4015M	84.2341220423412	+	4038500	4015	84.2341220423412
chrY	10089000	10094000	16	chrY_hg002	6049500	0	1985S3015M	87.2305140961857	+	4039500	3015	87.2305140961857
chrY	10090000	10095000	272	chrY_hg002	6049500	0	2985S2015M	93.4491315136476	+	4040500	2015	93.4491315136476
chrY	10091000	10096000	272	chrY_hg002	6049500	0	3985S1015M	96.256157635468	+	4041500	1015	96.256157635468
chrY	10093000	10098000	16	chrY_hg002	6043731	0	216S1724M3060S	86.1948955916473	+	4049269	1724	86.1948955916473
chrY	10094000	10099000	272	chrY_hg002	6042530	0	15S2925M2060S	76.6495726495726	+	4051470	2925	76.6495726495726
chrY	10095000	10100000	272	chrY_hg002	6041623	0	108S3832M1060S	72.1294363256785	+	4053377	3832	72.1294363256785
chrY	10096000	10101000	272	chrY_hg002	6040515	0	4940M60S	72.1862348178138	+	4055485	4940	72.1862348178138
chrY	10097000	10102000	272	chrY_hg002	6040218	0	703S4274M23S	73.4206832007487	+	4056782	4274	73.4206832007487
chrY	10098000	10103000	272	chrY_hg002	6040218	0	1703S3043M254S	77.2592836017088	+	4057782	3043	77.2592836017088
chrY	10099000	10104000	272	chrY_hg002	6037655	0	140S1112M3748S	96.5827338129496	+	4061345	1112	96.5827338129496
chrY	10100000	10105000	16	chrY_hg002	6037655	0	1140S1112M2748S	96.5827338129496	+	4062345	1112	96.5827338129496
chrY	10101000	10106000	16	chrY_hg002	6037655	0	2140S1112M1748S	96.5827338129496	+	4063345	1112	96.5827338129496
chrY	10102000	10107000	2064	chrY_hg002	6035161	0	646H1088M3266H	97.6102941176471	+	4066839	1088	97.6102941176471
chrY	10103000	10108000	16	chrY_hg002	6035161	0	1646S1088M2266S	97.6102941176471	+	4067839	1088	97.6102941176471
chrY	10104000	10109000	16	chrY_hg002	6035161	0	2646S1088M1266S	97.6102941176471	+	4068839	1088	97.6102941176471
chrY	10105000	10110000	272	chrY_hg002	6035161	0	3646S1088M266S	97.6102941176471	+	4069839	1088	97.6102941176471
chrY	10106000	10111000	272	chrY_hg002	6030513	0	763M4D969M3268S	80.8891454965358	+	4075487	1732	80.8891454965358
chrY	10107000	10112000	272	chrY_hg002	6030328	0	815S948M4D969M2268S	82.7334376630151	+	4076672	1917	82.7334376630151
chrY	10108000	10113000	272	chrY_hg002	6030328	0	1815S948M4D969M1268S	82.7334376630151	+	4077672	1917	82.7334376630151
chrY	10111000	10116000	272	chrY_hg002	6016806	0	1297S1422M2281S	97.3277074542897	+	4094194	1422	97.3277074542897
chrY	10112000	10117000	16	chrY_hg002	6016806	0	2297S1422M1281S	97.3277074542897	+	4095194	1422	97.3277074542897
chrY	10113000	10118000	272	chrY_hg002	6016806	0	3297S1422M281S	97.3277074542897	+	4096194	1422	97.3277074542897
chrY	10114000	10119000	272	chrY_hg002	6013842	0	1337S2101M1562S	88.4816753926702	+	4100158	2101	88.4816753926702
chrY	10115000	10120000	272	chrY_hg002	6013842	0	2337S2101M562S	88.4816753926702	+	4101158	2101	88.4816753926702
chrY	10116000	10121000	16	chrY_hg002	6013842	0	3337S1663M	88.0938063740228	+	4102158	1663	88.0938063740228
chrY	10146000	10151000	272	chrY_hg002	5980513	0	1831M3169S	96.2315674494812	+	4165487	1831	96.2315674494812
chrY	10147000	10152000	272	chrY_hg002	5979513	0	2831M2169S	97.2801130342635	+	4167487	2831	97.2801130342635
chrY	10148000	10153000	272	chrY_hg002	5978512	0	663M1D3168M1169S	97.7290524667189	+	4169488	3831	97.7290524667189
chrY	10149000	10154000	272	chrY_hg002	5977512	0	1663M1D3168M169S	98.1784309666736	+	4171488	4831	98.1784309666736
chrY	10150000	10155000	272	chrY_hg002	5976512	0	2663M1D2337M	97.32	+	4173488	5000	97.32
chrY	10151000	10156000	272	chrY_hg002	5975512	0	3663M1D1337M	97.38	+	4175488	5000	97.38
chrY	10152000	10157000	272	chrY_hg002	5974512	0	4663M1D337M	97.54	+	4177488	5000	97.54
chrY	10153000	10158000	272	chrY_hg002	5973512	0	5000M	97.74	+	4179488	5000	97.74
chrY	10154000	10159000	272	chrY_hg002	5972516	0	699M4I4297M	93.08	+	4181484	4996	93.08
chrY	10155000	10160000	272	chrY_hg002	5971516	0	1699M4I3297M	95.32	+	4183484	4996	95.32
chrY	10156000	10161000	272	chrY_hg002	5970516	0	2699M4I2297M	95.32	+	4185484	4996	95.32
chrY	10157000	10162000	272	chrY_hg002	5970194	0	678S3021M4I1297M	94.5858398889403	+	4186806	4318	94.5858398889403
chrY	10158000	10163000	272	chrY_hg002	5970194	0	1678S3021M4I297M	92.9560505719446	+	4187806	3318	92.9560505719446
chrY	10159000	10164000	272	chrY_hg002	5970194	0	2678S2322M	100	+	4188806	2322	100
chrY	10160000	10165000	16	chrY_hg002	5970194	0	3678S1322M	100	+	4189806	1322	100
chrY	10161000	10166000	272	chrY_hg002	5967007	0	1483S468M8I545M2496S	66.0137120470127	+	4193993	1013	66.0137120470127
chrY	10162000	10167000	272	chrY_hg002	5967007	0	2483S468M8I545M1496S	66.0137120470127	+	4194993	1013	66.0137120470127
chrY	10163000	10168000	272	chrY_hg002	5963524	0	1977M3023S	99.9494183105716	+	4199476	1977	99.9494183105716
chrY	10164000	10169000	272	chrY_hg002	5962524	0	2977M2023S	99.9328182734296	+	4201476	2977	99.9328182734296
chrY	10165000	10170000	272	chrY_hg002	5962006	0	482S3495M1023S	99.9141630901288	+	4202994	3495	99.9141630901288
chrY	10166000	10171000	272	chrY_hg002	5962006	0	1482S3495M23S	99.9141630901288	+	4203994	3495	99.9141630901288
chrY	10167000	10172000	272	chrY_hg002	5962006	0	2482S2518M	99.8808578236696	+	4204994	2518	99.8808578236696
chrY	10168000	10173000	272	chrY_hg002	5962006	0	3482S1518M	99.8682476943347	+	4205994	1518	99.8682476943347
chrY	10169000	10174000	272	chrY_hg002	5957524	0	3308M1692S	93.8331318016929	+	4211476	3308	93.8331318016929
chrY	10170000	10175000	272	chrY_hg002	5956524	0	4308M692S	88.0222841225627	+	4213476	4308	88.0222841225627
chrY	10171000	10176000	272	chrY_hg002	5956386	0	862S3874M264S	91.9204956117708	+	4214614	3874	91.9204956117708
chrY	10172000	10177000	272	chrY_hg002	5956386	0	1862S3138M	90.025493945188	+	4215614	3138	90.025493945188
chrY	10173000	10178000	272	chrY_hg002	5956386	0	2862S2138M	85.4069223573433	+	4216614	2138	85.4069223573433
chrY	10181000	10186000	16	chrY_hg002	5947131	0	6S1194M3800S	80.6532663316583	+	4233869	1194	80.6532663316583
chrY	10182000	10187000	272	chrY_hg002	5947131	0	1006S1194M2800S	80.6532663316583	+	4234869	1194	80.6532663316583
chrY	10183000	10188000	16	chrY_hg002	5947131	0	2006S1194M1800S	80.6532663316583	+	4235869	1194	80.6532663316583
chrY	10184000	10189000	272	chrY_hg002	5944146	0	20S829M1D932M3219S	99.6592844974446	+	4239854	1761	99.6592844974446
chrY	10185000	10190000	272	chrY_hg002	5943126	0	1849M1D932M2219S	78.7486515641856	+	4241874	2781	78.7486515641856
chrY	10186000	10191000	272	chrY_hg002	5942126	0	2849M1D932M1219S	75.9322930441682	+	4243874	3781	75.9322930441682
chrY	10187000	10192000	272	chrY_hg002	5941354	0	202S153M4D63M30I3401M1D932M219S	76.1083205940161	+	4245646	4549	76.1083205940161
chrY	10188000	10193000	272	chrY_hg002	5941354	0	1202S153M4D63M30I3401M1D148M3S	71.2516469038208	+	4246646	3765	71.2516469038208
chrY	10189000	10194000	272	chrY_hg002	5941354	0	2202S153M4D63M30I2360M192S	66.3852647735994	+	4247646	2576	66.3852647735994
chrY	10190000	10195000	272	chrY_hg002	5941354	0	3202S153M4D63M30I1247M305S	83.7910247823175	+	4248646	1463	83.7910247823175
chrY	10200000	10205000	272	chrY_hg002	5928135	0	894M2I375M1D320M2D446M2963S	94.747177221404	+	4271865	2035	94.747177221404
chrY	10201000	10206000	272	chrY_hg002	5928080	0	945S949M2I375M1D320M2D446M1963S	94.8852772466539	+	4272920	2090	94.8852772466539
chrY	10202000	10207000	272	chrY_hg002	5928080	0	1945S949M2I375M1D320M2D446M963S	94.8852772466539	+	4273920	2090	94.8852772466539
chrY	10207000	10212000	272	chrY_hg002	9610844	0	2714S1466M1D820M	93.3508311461067	+	596156	2286	93.3508311461067
chrY	10208000	10213000	272	chrY_hg002	8961562	0	3714S1198M88S	99.415692821369	+	1246438	1198	99.415692821369
chrY	10218000	10223000	272	chrY_hg002	8968190	0	1069M3931S	96.0710944808232	+	1249810	1069	96.0710944808232
chrY	10218000	10223000	272	chrY_hg002	9779866	0	1069M3931S	96.0710944808232	+	438134	1069	96.0710944808232
chrY	10219000	10224000	272	chrY_hg002	8967190	0	2069M2931S	97.7767037216046	+	1251810	2069	97.7767037216046
chrY	10219000	10224000	272	chrY_hg002	9778866	0	2069M2931S	97.7767037216046	+	440134	2069	97.7767037216046
chrY	10220000	10225000	272	chrY_hg002	9311084	0	2934M3I132M1931S	96.4809384164223	+	908916	3066	96.4809384164223
chrY	10221000	10226000	272	chrY_hg002	9473060	0	643S3291M3I132M931S	96.8476357267951	+	747940	3423	96.8476357267951
chrY	10222000	10227000	272	chrY_hg002	9128174	0	1643S3291M3I31M32S	97.9248120300752	+	1093826	3322	97.9248120300752
chrY	10222000	10227000	272	chrY_hg002	9229586	0	1643S3291M3I31M32S	97.9248120300752	+	992414	3322	97.9248120300752
chrY	10222000	10227000	272	chrY_hg002	9533909	0	1643S3291M3I31M32S	97.9248120300752	+	688091	3322	97.9248120300752
chrY	10223000	10228000	272	chrY_hg002	9128174	0	2643S2357M	97.3695375477302	+	1094826	2357	97.3695375477302
chrY	10223000	10228000	272	chrY_hg002	9229586	0	2643S2357M	97.3695375477302	+	993414	2357	97.3695375477302
chrY	10223000	10228000	272	chrY_hg002	9533909	0	2643S2357M	97.3695375477302	+	689091	2357	97.3695375477302
chrY	10223000	10228000	272	chrY_hg002	9554190	0	2643S2357M	97.3695375477302	+	668810	2357	97.3695375477302
chrY	10227000	10232000	272	chrY_hg002	5923857	0	2408S860M9D1732M	95.6018518518518	+	4303143	2592	95.6018518518518
